Counter,YLeftRaw,YLeft^2,YLeft^3,lefthalo, vlefthalo,vlefthalo^2,Deadband,Exoscale
1139,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1140,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1141,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1142,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1143,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1144,0.35433071851730347,0.12555025808498854,0.04448631315728688,0.15472545344933922,0.38681363362334803,0.14962478715689773,0.02,0.62793
1145,0.36220473051071167,0.13119226680433727,0.04751845964295436,0.1595673055559715,0.3989182638899288,0.15913578126495487,0.02,0.62793
1146,0.36220473051071167,0.13119226680433727,0.04751845964295436,0.1595673055559715,0.3989182638899288,0.15913578126495487,0.02,0.62793
1147,0.36220473051071167,0.13119226680433727,0.04751845964295436,0.1595673055559715,0.3989182638899288,0.15913578126495487,0.02,0.62793
1148,0.36220473051071167,0.13119226680433727,0.04751845964295436,0.1595673055559715,0.3989182638899288,0.15913578126495487,0.02,0.62793
1149,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1150,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1151,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1152,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1153,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1154,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1155,0.3700787425041199,0.13695827565343066,0.05068534642935424,0.16449280464400023,0.41123201161000056,0.16911176737280764,0.02,0.62793
1156,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1157,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1158,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1159,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1160,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1161,0.3779527544975281,0.14284828463226873,0.053989902652012874,0.16950387540141487,0.4237596885035372,0.17957227360061487,0.02,0.62793
1162,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1163,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1164,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1165,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1166,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1167,0.3858267664909363,0.14886229374085147,0.05743505744645667,0.17460244251620474,0.43650610629051184,0.19053758082890362,0.02,0.62793
1168,0.3937007784843445,0.15500030297917888,0.06102373994821199,0.17979043067635928,0.4494760766908982,0.20202874351744218,0.02,0.62793
1169,0.3937007784843445,0.15500030297917888,0.06102373994821199,0.17979043067635928,0.4494760766908982,0.20202874351744218,0.02,0.62793
1170,0.3937007784843445,0.15500030297917888,0.06102373994821199,0.17979043067635928,0.4494760766908982,0.20202874351744218,0.02,0.62793
1171,0.4015747904777527,0.16126231234725097,0.06475887929280522,0.18506976456986787,0.4626744114246697,0.21406761098716454,0.02,0.62793
1172,0.4015747904777527,0.16126231234725097,0.06475887929280522,0.18506976456986787,0.4626744114246697,0.21406761098716454,0.02,0.62793
1173,0.4015747904777527,0.16126231234725097,0.06475887929280522,0.18506976456986787,0.4626744114246697,0.21406761098716454,0.02,0.62793
1174,0.4015747904777527,0.16126231234725097,0.06475887929280522,0.18506976456986787,0.4626744114246697,0.21406761098716454,0.02,0.62793
1175,0.4015747904777527,0.16126231234725097,0.06475887929280522,0.18506976456986787,0.4626744114246697,0.21406761098716454,0.02,0.62793
1176,0.4094488322734833,0.16764834625011904,0.06864341960469184,0.1904423893984109,0.47610597349602723,0.22667689799859977,0.02,0.62793
1177,0.4094488322734833,0.16764834625011904,0.06864341960469184,0.1904423893984109,0.47610597349602723,0.22667689799859977,0.02,0.62793
1178,0.4094488322734833,0.16764834625011904,0.06864341960469184,0.1904423893984109,0.47610597349602723,0.22667689799859977,0.02,0.62793
1179,0.4094488322734833,0.16764834625011904,0.06864341960469184,0.1904423893984109,0.47610597349602723,0.22667689799859977,0.02,0.62793
1180,0.4173228442668915,0.17415835634700816,0.07268026062358028,0.19591018918654185,0.4897754729663546,0.23988001391941635,0.02,0.62793
1181,0.4173228442668915,0.17415835634700816,0.07268026062358028,0.19591018918654185,0.4897754729663546,0.23988001391941635,0.02,0.62793
1182,0.4173228442668915,0.17415835634700816,0.07268026062358028,0.19591018918654185,0.4897754729663546,0.23988001391941635,0.02,0.62793
1183,0.4173228442668915,0.17415835634700816,0.07268026062358028,0.19591018918654185,0.4897754729663546,0.23988001391941635,0.02,0.62793
1184,0.4173228442668915,0.17415835634700816,0.07268026062358028,0.19591018918654185,0.4897754729663546,0.23988001391941635,0.02,0.62793
1185,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1186,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1187,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1188,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1189,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1190,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1191,0.4251968562602997,0.18079236657364195,0.07687234590297225,0.20147510877927977,0.5036877719481994,0.2537013716101413,0.02,0.62793
1192,0.4330708682537079,0.1875503769300204,0.08122260457839413,0.20713907286461405,0.5178476821615351,0.2681662219200743,0.02,0.62793
1193,0.4330708682537079,0.1875503769300204,0.08122260457839413,0.20713907286461405,0.5178476821615351,0.2681662219200743,0.02,0.62793
1194,0.4409448802471161,0.19443238741614355,0.0857339657853723,0.21290400613053415,0.5322600153263354,0.2833007239151908,0.02,0.62793
1195,0.4409448802471161,0.19443238741614355,0.0857339657853723,0.21290400613053415,0.5322600153263354,0.2833007239151908,0.02,0.62793
1196,0.4409448802471161,0.19443238741614355,0.0857339657853723,0.21290400613053415,0.5322600153263354,0.2833007239151908,0.02,0.62793
1197,0.4409448802471161,0.19443238741614355,0.0857339657853723,0.21290400613053415,0.5322600153263354,0.2833007239151908,0.02,0.62793
1198,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1199,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1200,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1201,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1202,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1203,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1204,0.4488188922405243,0.20143839803201136,0.09040935865943314,0.2187718332650294,0.5469295831625735,0.29913196893838634,0.02,0.62793
1205,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1206,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1207,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1208,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1209,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1210,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1211,0.4566929042339325,0.20856840877762384,0.09525171233610305,0.22474447895608918,0.561861197390223,0.3156880051327751,0.02,0.62793
1212,0.4645669162273407,0.215822419652981,0.10026395595090838,0.23082386789170295,0.5770596697292574,0.3329978624280396,0.02,0.62793
1213,0.4645669162273407,0.215822419652981,0.10026395595090838,0.23082386789170295,0.5770596697292574,0.3329978624280396,0.02,0.62793
1214,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1215,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1216,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1217,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1218,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1219,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1220,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1221,0.4724409580230713,0.2232004588177574,0.10544903859505038,0.23701194838909387,0.5925298709727347,0.3510916479949656,0.02,0.62793
1222,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1223,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1224,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1225,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1226,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1227,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1228,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1229,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1230,0.4803149700164795,0.2307024704219316,0.11080985016343782,0.2433105983000078,0.6082764957500195,0.3700002952819235,0.02,0.62793
1231,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1232,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1233,0.4881889820098877,0.23832848215585045,0.11634933908762632,0.24972176552672862,0.6243044138168216,0.38975600111116515,0.02,0.62793
1234,0.4960629940032959,0.24607849401951398,0.12207043450314226,0.25624737475724574,0.6406184368931144,0.41039198168737717,0.02,0.62793
1235,0.4960629940032959,0.24607849401951398,0.12207043450314226,0.25624737475724574,0.6406184368931144,0.41039198168737717,0.02,0.62793
1236,0.4960629940032959,0.24607849401951398,0.12207043450314226,0.25624737475724574,0.6406184368931144,0.41039198168737717,0.02,0.62793
1237,0.5039370059967041,0.2539525060129222,0.127976065545512,0.2628893506795485,0.6572233766988712,0.43194256687946636,0.02,0.62793
1238,0.5039370059967041,0.2539525060129222,0.127976065545512,0.2628893506795485,0.6572233766988712,0.43194256687946636,0.02,0.62793
1239,0.5039370059967041,0.2539525060129222,0.127976065545512,0.2628893506795485,0.6572233766988712,0.43194256687946636,0.02,0.62793
1240,0.5118110179901123,0.26195051813607506,0.13406916135026195,0.26964961798162634,0.6741240449540659,0.4544432279852314,0.02,0.62793
1241,0.5118110179901123,0.26195051813607506,0.13406916135026195,0.26964961798162634,0.6741240449540659,0.4544432279852314,0.02,0.62793
1242,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
1243,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
1244,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
1245,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
1246,0.5196850299835205,0.2700725303889726,0.14035265105291847,0.2765301013514687,0.6913252533786718,0.47793060595908476,0.02,0.62793
1247,0.5275590419769287,0.27831854277161483,0.14682946378900796,0.2835327254770649,0.7088318136926621,0.5024425401028288,0.02,0.62793
1248,0.5275590419769287,0.27831854277161483,0.14682946378900796,0.2835327254770649,0.7088318136926621,0.5024425401028288,0.02,0.62793
1249,0.5275590419769287,0.27831854277161483,0.14682946378900796,0.2835327254770649,0.7088318136926621,0.5024425401028288,0.02,0.62793
1250,0.5275590419769287,0.27831854277161483,0.14682946378900796,0.2835327254770649,0.7088318136926621,0.5024425401028288,0.02,0.62793
1251,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1252,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1253,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1254,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1255,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1256,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1257,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1258,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
1259,0.5354330539703369,0.2866885552840017,0.1535025286940568,0.29065941504640436,0.7266485376160109,0.5280180972194872,0.02,0.62793
1260,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
1261,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
1262,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
1263,0.5433070659637451,0.2951825679261333,0.16037477490359137,0.29791209474747654,0.7447802368686913,0.554697601230184,0.02,0.62793
1264,0.5511810779571533,0.3038005806980095,0.16744913155313804,0.30529268926827063,0.7632317231706766,0.5825226632540803,0.02,0.62793
1265,0.5511810779571533,0.3038005806980095,0.16744913155313804,0.30529268926827063,0.7632317231706766,0.5825226632540803,0.02,0.62793
1266,0.5511810779571533,0.3038005806980095,0.16744913155313804,0.30529268926827063,0.7632317231706766,0.5825226632540803,0.02,0.62793
1267,0.5511810779571533,0.3038005806980095,0.16744913155313804,0.30529268926827063,0.7632317231706766,0.5825226632540803,0.02,0.62793
1268,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
1269,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
1270,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
1271,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
1272,0.5590550899505615,0.31254259359963044,0.17472852777822317,0.3128031232967763,0.7820078082419407,0.6115362121513639,0.02,0.62793
1273,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1274,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1275,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1276,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1277,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1278,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1279,0.5669291615486145,0.32140867421421504,0.1822159501867167,0.3204453798744194,0.8011134496860485,0.6417827592678809,0.02,0.62793
1280,0.5748031735420227,0.33039868831398067,0.1899142145769977,0.3282212680015982,0.8205531700039954,0.6733075048036058,0.02,0.62793
1281,0.5748031735420227,0.33039868831398067,0.1899142145769977,0.3282212680015982,0.8205531700039954,0.6733075048036058,0.02,0.62793
1282,0.5826771855354309,0.339512702543491,0.19782630597156925,0.33613276971502604,0.8403319242875651,0.706157742976842,0.02,0.62793
1283,0.5905511975288391,0.34875071690274595,0.20595515350595778,0.34418180970269246,0.8604545242567312,0.7403819883138776,0.02,0.62793
1284,0.5984252095222473,0.3581127313917456,0.21430368631568963,0.35237031265258684,0.8809257816314671,0.7760302327430112,0.02,0.62793
1285,0.5984252095222473,0.3581127313917456,0.21430368631568963,0.35237031265258684,0.8809257816314671,0.7760302327430112,0.02,0.62793
1286,0.6062992215156555,0.3675987460104899,0.22287483353629123,0.36070020325269847,0.9017505081317462,0.8131539789158624,0.02,0.62793
1287,0.6062992215156555,0.3675987460104899,0.22287483353629123,0.36070020325269847,0.9017505081317462,0.8131539789158624,0.02,0.62793
1288,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1289,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1290,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1291,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1292,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1293,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1294,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1295,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1296,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1297,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1298,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1299,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1300,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1301,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1302,0.6141732335090637,0.3772087607589789,0.2316715243032889,0.3691734061910168,0.922933515477542,0.8518062739917343,0.02,0.62793
1303,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1304,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1305,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1306,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1307,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1308,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1309,0.6220472455024719,0.3869427756372126,0.2406966877522091,0.37779184615553124,0.9444796153888281,0.8920417438850287,0.02,0.62793
1310,0.6299212574958801,0.3968007906451909,0.24995325301857813,0.3865574478342312,0.966393619585578,0.9339166279757148,0.02,0.62793
1311,0.6299212574958801,0.3968007906451909,0.24995325301857813,0.3865574478342312,0.966393619585578,0.9339166279757148,0.02,0.62793
1312,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1313,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1314,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1315,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1316,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1317,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1318,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1319,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1320,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1321,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1322,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1323,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1324,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1325,0.6377952694892883,0.4067828057829139,0.2594441492379224,0.39547213591510605,0.9886803397877652,0.9774888142828507,0.02,0.62793
1326,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1327,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1328,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1329,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1330,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1331,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1332,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1333,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1334,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1335,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1336,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1337,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1338,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1339,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1340,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1341,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1342,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1343,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1344,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1345,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1346,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1347,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1348,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
1349,0.6456692814826965,0.4168888210503816,0.2691723055457683,0.40453783508614516,1.0113445877153628,1.0228178751011572,0.02,0.62793
